DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
60410000|80828940|1558|FA12|1995-08-11|NULL|SR ASO IN|1
63400300|86561510|1065|TU2N|1980-03-21|NULL|CUSTODIAL WORKER, SR|1
29170000|80158889|532|HOUS|2009-06-08|NULL|RESIDENT|1
34110000|80131777|184|CTSY|2000-01-01|NULL|CO CLIN AST PROF|1
31010150|86171560|1477|TA12|2002-11-22|NULL|IT SR|1
19020000|83404190|524|FASU|2004-06-18|NULL|ASO PROF|1
18180000|81950671|1493|STAS|2008-02-17|NULL|OPS LUMP SUM PAYMENT|1
29180300|83569236|530|FACM|2013-07-01|NULL|AST PROF|1
16940100|89159475|542|GASU|2014-07-01|NULL|GRADUATE AST-G|1
63550300|80678090|1052|TU2N|2003-09-19|NULL|MAINTENANCE MECHANIC|1
11800000|80722860|1472|TA12|2002-04-01|NULL|RESEARCH PROGS/SVCS, AST DIR 4|1
63700600|83902180|1052|US2N|1994-12-09|NULL|MAINTENANCE MECHANIC|1
60460000|81419633|530|FA12|2011-01-03|NULL|AST PROF|1
29050102|85659194|532|HOUS|2010-08-30|NULL|RESIDENT|1
29080100|81869480|941|TU2E|2001-11-14|NULL|SCIENTIFIC RESEARCH MGR|1
29180100|89899317|532|HOUS|2011-07-01|NULL|RESIDENT|1
30290000|81416079|532|HOUS|2012-07-01|NULL|RESIDENT|1
32060300|84656426|184|CTSY|2014-02-13|NULL|CO CLIN AST PROF|1
29130000|80445680|524|FACM|1987-07-01|NULL|ASO PROF|1
29070100|89727300|124|CTSY|2004-06-18|NULL|AFFL EMIN SCHOLAR|1
30120000|86181535|532|HOUS|2014-07-01|NULL|RESIDENT|1
29140401|81159148|532|HOUS|2014-07-01|NULL|RESIDENT|1
30090000|85938809|532|HOUS|2014-07-01|NULL|RESIDENT|1
60170000|89380250|128|CTSY|2004-06-18|NULL|AFFL PROF|1
17020100|81999164|530|FA09|2013-08-16|NULL|AST PROF|1
29050400|81639480|530|FACM|2011-07-03|NULL|AST PROF|1
34080102|83579660|184|CTSY|2010-12-03|NULL|CO CLIN AST PROF|1
16380000|83678060|480|FA09|1999-08-13|NULL|CHAIR & ASO PROF|1
60070000|86444500|1558|FA12|1988-03-18|NULL|SR ASO IN|1
19340000|89554312|530|FA09|2012-08-16|NULL|AST PROF|1
28090000|83068550|530|FA12|2007-04-30|NULL|AST PROF|1
07200000|87839131|1488|STBW|2014-06-20|NULL|HS - RESIDENCE ASSISTANT|1
60470000|88640140|530|FA12|2010-06-11|NULL|AST PROF|1
29120000|86006920|103|CTSY|2010-07-15|NULL|JNT AST PROF|1
29050700|81958970|817|TU2N|2010-01-04|NULL|OFFICE AST|1
16040100|83652100|817|US2N|1988-04-15|NULL|OFFICE AST|1
19020000|80478710|136|CTSY|2009-01-01|NULL|AFFL AST ENG|1
29040100|85282140|532|HOUS|2006-06-12|NULL|RESIDENT|1
60030000|82006490|1308|TA12|1994-07-15|NULL|ADMINISTRATIVE SERVICES, CRD 3|1
18050000|83167480|524|FASU|2011-05-16|NULL|ASO PROF|1
60700000|81911359|1412|TA12|2011-07-18|NULL|ACADEMIC SUPP SVCS, CRD 2|1
24030100|83817210|1361|TA12|2009-12-07|NULL|DEVELOPMENT/ALUMNI AFF, CRD 2|1
52010000|88865060|834|TU2N|2000-10-09|NULL|FISCAL AST, SR|1
60170000|83131617|128|CTSY|2010-08-06|NULL|AFFL PROF|1
32060000|83019490|184|CTSY|2000-01-01|NULL|CO CLIN AST PROF|1
34060000|80396793|184|CTSY|2010-09-03|NULL|CO CLIN AST PROF|1
30290000|81637940|183|CTSY|2007-01-01|NULL|CO CLIN ASO PROF|1
30120000|87932636|532|HOUS|2013-07-01|NULL|RESIDENT|1
60320000|81530553|524|FA12|2007-12-11|NULL|ASO PROF|1
23080200|84303840|1361|TA12|1986-07-25|NULL|DEVELOPMENT/ALUMNI AFF, CRD 2|1
16600000|85039540|128|CTSY|2009-07-22|NULL|AFFL PROF|1
19059000|82444274|1493|OPSE|2014-01-17|NULL|OPS LUMP SUM PAYMENT|1
16200000|87995770|524|FA09|2002-08-09|NULL|ASO PROF|1
19070000|80258680|524|FASU|2004-06-18|NULL|ASO PROF|1
32040000|89559261|542|GA12|2009-07-01|NULL|GRADUATE AST-G|1
14500000|89941193|202|FA12|2003-12-16|NULL|RES AST SCTST|1
29141600|89398771|941|TU2E|2012-07-01|NULL|SCIENTIFIC RESEARCH MGR|1
13030100|83720430|524|FA09|1985-08-09|NULL|ASO PROF|1
07240100|88091484|1488|STBW|2014-05-09|NULL|HS - RESIDENCE ASSISTANT|1
60460000|85464443|530|FA12|2013-07-08|NULL|AST PROF|1
15060000|80066830|98|CTSY|2004-06-18|NULL|JNT ASO PROF|1
71010000|82697040|1139|TA12|2002-05-13|NULL|ENVIRON HLTH & SAFETY, CRD 3|1
21030000|83025107|817|TU2N|2014-02-28|NULL|OFFICE AST|1
29120000|81294905|532|HOUS|2012-07-01|NULL|RESIDENT|1
60330000|85138930|1493|OPSE|2014-04-11|NULL|OPS LUMP SUM PAYMENT|1
30050000|83683838|184|CTSY|2007-05-01|NULL|CO CLIN AST PROF|1
60100000|89619082|524|FA12|2006-05-05|NULL|ASO PROF|1
29141100|86743595|1701|TU2N|2011-07-11|NULL|CLINICAL SERVICE REP 3|1
04030000|89917290|128|CTSY|2004-06-18|NULL|AFFL PROF|1
65010000|84259121|1628|TA12|2006-01-06|NULL|RESEARCH ADM 2|1
28050000|86591120|98|CTSY|2004-06-18|NULL|JNT ASO PROF|1
29210000|86282500|93|CTSY|2004-06-18|NULL|JNT PROF|1
60170000|87732340|128|CTSY|2004-06-18|NULL|AFFL PROF|1
29050102|89149301|532|HOUS|2014-07-01|NULL|RESIDENT|1
30130000|81282010|532|HOUS|2011-07-01|NULL|RESIDENT|1
29080100|80843100|532|HOUS|2011-07-01|NULL|RESIDENT|1
19090000|89786381|530|FASU|2013-08-02|NULL|AST PROF|1
29050105|88524540|1425|TA12|2011-02-28|NULL|MEDICAL/HLTH ADMIN, AST DIR 4|1
29050000|85692740|128|CTSY|2004-06-18|NULL|AFFL PROF|1
16300000|85605020|480|FASU|2004-06-18|NULL|CHAIR & ASO PROF|1
34130102|85200530|184|CTSY|2012-01-01|NULL|CO CLIN AST PROF|1
03020000|85899196|1609|TA12|2006-08-31|NULL|ADMISSIONS, CRD 2|1
29180600|89422640|93|CTSY|2010-05-01|NULL|JNT PROF|1
28011200|82985090|834|TU2N|2000-09-07|NULL|FISCAL AST, SR|1
19140000|80070579|817|TU2N|2010-07-14|NULL|OFFICE AST|1
57140100|86523290|93|CTSY|2004-06-18|NULL|JNT PROF|1
29710100|81468985|184|CTSY|2005-01-27|NULL|CO CLIN AST PROF|1
04030100|80410640|66|OF09|1974-09-16|NULL|ADJ AST PROF|1
29140101|88687760|1636|TU2N|2007-05-18|NULL|CODING REIMBURSE ANALYST 2|1
16040100|89453229|524|FA09|2003-08-08|NULL|ASO PROF|1
32050000|83487840|143|CTSY|2004-06-18|NULL|AFFL CLIN ASO PROF|1
29020000|80391780|93|CTSY|2004-06-18|NULL|JNT PROF|1
34100400|88008090|184|CTSY|2003-07-01|NULL|CO CLIN AST PROF|1
19340000|86120400|1412|TA12|2009-06-26|NULL|ACADEMIC SUPP SVCS, CRD 2|1
29080100|80915070|1493|OPSE|2009-02-20|NULL|OPS LUMP SUM PAYMENT|1
57140100|82676710|128|CTSY|2011-09-09|NULL|AFFL PROF|1
16900000|84264680|530|FASU|2011-05-16|NULL|AST PROF|1
30050000|89181986|532|HOUS|2013-07-01|NULL|RESIDENT|1
60080000|86370120|530|CTSY|2004-06-18|NULL|AST PROF|1
16900000|83672470|128|CTSY|2004-06-18|NULL|AFFL PROF|1
33120000|87863450|128|CTSY|2010-07-23|NULL|AFFL PROF|1
16800000|88897380|524|FA09|2006-04-11|NULL|ASO PROF|1
60770000|88235880|817|TU2N|2001-03-02|NULL|OFFICE AST|1
60850000|83582893|817|TU2N|2008-09-30|NULL|OFFICE AST|1
64404000|88563830|819|TU2E|1998-10-05|NULL|ADMINISTRATIVE AST, SR|1
34130000|81081049|184|CTSY|2006-09-01|NULL|CO CLIN AST PROF|1
29260000|83672470|93|CTSY|2004-06-18|NULL|JNT PROF|1
02010203|83661900|1235|TA12|1999-08-20|NULL|ACADEMIC SUPP SVCS, CRD 1|1
32060300|87781814|143|CTSY|2007-02-15|NULL|AFFL CLIN ASO PROF|1
52033000|80969410|1493|OPSE|2004-06-18|NULL|OPS LUMP SUM PAYMENT|1
32030000|83500150|98|CTSY|2008-12-12|NULL|JNT ASO PROF|1
13030000|86542109|66|OFSU|2014-05-16|NULL|ADJ AST PROF|1
18080000|81832460|524|FASU|2004-06-18|NULL|ASO PROF|1
52010000|81481159|1493|OPSE|2012-05-10|NULL|OPS LUMP SUM PAYMENT|1
29051300|83625377|530|FACM|2012-12-21|NULL|AST PROF|1
16200100|82486515|542|GA09|2012-08-16|NULL|GRADUATE AST-G|1
29170000|83392100|758|FACM|2012-12-21|NULL|PRG DIR & CLIN AST PROF|1
28100000|83734510|524|FA12|1999-05-15|NULL|ASO PROF|1
29170000|85714636|752|FACM|2012-06-22|NULL|CHIEF & CLIN ASO PROF|1
32040000|81203480|524|FA12|1988-12-01|NULL|ASO PROF|1
29040100|86960160|532|HOUS|2010-07-01|NULL|RESIDENT|1
18180500|85828580|440|FA10|2007-08-10|NULL|INSTRUCTOR/PKY|1
34100103|81919046|532|HOUS|2014-07-01|NULL|RESIDENT|1
34060300|85171139|532|HOUS|2014-07-01|NULL|RESIDENT|1
23060100|89913151|1493|OPSE|2014-06-06|NULL|OPS LUMP SUM PAYMENT|1
13020100|81898148|66|OFSU|2014-07-01|NULL|ADJ AST PROF|1
30290000|89341581|532|HOUS|2014-07-01|NULL|RESIDENT|1
32010000|89959934|1493|OPSE|2008-08-19|NULL|OPS LUMP SUM PAYMENT|1
29200000|81127101|530|FA12|2010-05-03|NULL|AST PROF|1
60170000|88333490|1501|CTSY|2004-06-18|NULL|AFFL RES ASO PROF|1
55110100|80832390|1477|TA12|2005-03-01|NULL|IT SR|1
29141100|82912880|1701|TU2N|2012-08-10|NULL|CLINICAL SERVICE REP 3|1
29080100|80949120|1308|TA12|2002-05-14|NULL|ADMINISTRATIVE SERVICES, CRD 3|1
26050100|80205200|722|CTSY|2007-08-15|NULL|CO AST IN|1
62010600|87099664|1202|TA12|2006-07-24|NULL|HUMAN RESOURCES, ASO DIR 5|1
23040000|89051620|524|FA09|1992-08-19|NULL|ASO PROF|1
60140000|81736993|542|GA12|2013-08-16|NULL|GRADUATE AST-G|1
57810500|83698120|1137|TA12|2008-01-01|NULL|BUSINESS SERVICES, CRD 1|1
29160102|81539977|184|CTSY|2009-01-09|NULL|CO CLIN AST PROF|1
29160204|83941967|532|HOUS|2006-01-03|NULL|RESIDENT|1
30170000|87334485|532|HOUS|2014-07-01|NULL|RESIDENT|1
13040100|82230110|66|OFSU|1994-03-03|NULL|ADJ AST PROF|1
60170000|88198900|128|CTSY|2004-06-18|NULL|AFFL PROF|1
32010000|85167913|1493|OPSE|2012-08-24|NULL|OPS LUMP SUM PAYMENT|1
23010100|89752710|1493|OPSE|2010-05-14|NULL|OPS LUMP SUM PAYMENT|1
60320000|83875720|530|FA12|2009-07-10|NULL|AST PROF|1
70010000|85793650|834|TU2N|1998-04-13|NULL|FISCAL AST, SR|1
18300000|84561440|1493|OPSE|2014-06-20|NULL|OPS LUMP SUM PAYMENT|1
60180000|84788910|524|FA12|2006-07-01|NULL|ASO PROF|1
13020100|81898148|66|OF09|2013-01-04|NULL|ADJ AST PROF|1
26020700|81005636|530|FA09|2013-08-16|NULL|AST PROF|1
64405000|88381410|819|US2E|1993-02-12|NULL|ADMINISTRATIVE AST, SR|1
29011800|88875990|1251|TA12|1999-09-07|NULL|MEDICAL/HLTH ADMIN, ASO DIR 4|1
60740000|86454930|202|FA12|2010-09-03|NULL|RES AST SCTST|1
18300000|85882420|325|FA09|2002-05-01|NULL|PRG DIR & LECTURER|1
63400200|83472980|1065|TU2N|2001-05-02|NULL|CUSTODIAL WORKER, SR|1
29130000|88911300|1132|TA12|1999-11-01|NULL|ADMINISTRATIVE SERVICES, CRD 1|1
16860000|82100650|524|FA09|2002-08-09|NULL|ASO PROF|1
29020000|83672470|128|CTSY|2004-06-18|NULL|AFFL PROF|1
34060500|88221160|184|CTSY|2012-08-24|NULL|CO CLIN AST PROF|1
13020100|85860360|66|OF09|2014-01-01|NULL|ADJ AST PROF|1
29190000|88319699|1379|TA12|2009-01-01|NULL|STATISTICAL RESEARCH, CRD 4|1
29050102|89908985|532|HOUS|2010-07-01|NULL|RESIDENT|1
30150000|80119436|532|HOUS|2013-07-01|NULL|RESIDENT|1
29080100|86989764|146|CPFI|2010-07-01|NULL|ADJ CLIN POSTDOC ASO|1
30090000|81800103|532|HOUS|2013-07-01|NULL|RESIDENT|1
32060300|86418181|184|CTSY|2013-11-05|NULL|CO CLIN AST PROF|1
60310000|82413380|1026|TU2E|2001-10-12|NULL|MAINTENANCE SPV|1
24010300|85732810|1546|FA09|1982-05-11|NULL|AST DIR & SR LECTURER|1
15040000|83927890|480|FASU|2004-06-18|NULL|CHAIR & ASO PROF|1
29170000|85627030|93|CTSY|2010-08-15|NULL|JNT PROF|1
33040000|86925387|542|GA12|2013-08-16|NULL|GRADUATE AST-G|1
29090900|83698360|524|FACM|2004-07-01|NULL|ASO PROF|1
16900000|84927999|530|FA09|2011-08-16|NULL|AST PROF|1
60080000|82958110|137|CTSY|2004-06-18|NULL|AFFL AST SCHOLAR|1
29080100|89940159|93|CTSY|2013-07-05|NULL|JNT PROF|1
60210000|88131497|530|CTSY|2004-06-18|NULL|AST PROF|1
60140000|83672470|128|CTSY|2005-11-21|NULL|AFFL PROF|1
33070000|84733730|184|CTSY|2005-01-01|NULL|CO CLIN AST PROF|1
60170000|80404190|128|CTSY|2004-10-28|NULL|AFFL PROF|1
32080500|83121921|1412|TA12|2009-10-14|NULL|ACADEMIC SUPP SVCS, CRD 2|1
17070100|83260333|530|FA09|2011-08-16|NULL|AST PROF|1
29091500|80183911|532|HOUS|2013-07-01|NULL|RESIDENT|1
32060300|88611712|184|CTSY|2013-10-21|NULL|CO CLIN AST PROF|1
32080200|88155975|1493|OPSE|2010-03-31|NULL|OPS LUMP SUM PAYMENT|1
30090000|84250240|103|CTSY|2009-02-26|NULL|JNT AST PROF|1
34060100|84522415|183|CTSY|2006-01-20|NULL|CO CLIN ASO PROF|1
30050000|86614401|532|HOUS|2012-07-01|NULL|RESIDENT|1
29040100|86692660|93|CTSY|2007-07-01|NULL|JNT PROF|1
36010000|84926315|542|GA12|2011-08-16|NULL|GRADUATE AST-G|1
23040000|86476370|524|FASU|2011-07-01|NULL|ASO PROF|1
19140000|80107350|530|FA09|1984-08-10|NULL|AST PROF|1
29092200|83791151|184|CTSY|2014-01-01|NULL|CO CLIN AST PROF|1
60140000|84122800|128|CTSY|2005-06-13|NULL|AFFL PROF|1
29120000|84109236|758|FA12|2011-08-24|NULL|PRG DIR & CLIN AST PROF|1
29160204|85998585|532|HOUS|2014-07-01|NULL|RESIDENT|1
19140000|80107350|530|FASU|2004-06-18|NULL|AST PROF|1
29130000|83723980|752|FACM|2002-07-01|NULL|CHIEF & CLIN ASO PROF|1
34110000|87062420|184|CTSY|1998-08-17|NULL|CO CLIN AST PROF|1
13020100|89651796|542|GA12|2012-08-16|NULL|GRADUATE AST-G|1
13030100|81878651|542|GA09|2011-08-16|NULL|GRADUATE AST-G|1
29080100|85401361|532|HOUS|2011-07-01|NULL|RESIDENT|1
53011000|85197163|1310|TA12|2014-04-07|NULL|MANAGEMENT ANALYSIS, CRD 3|1
29130000|85565834|752|FACM|2003-07-01|NULL|CHIEF & CLIN ASO PROF|1
26030000|84066540|128|CTSY|2004-06-18|NULL|AFFL PROF|1
32060300|82443321|184|CTSY|2013-09-18|NULL|CO CLIN AST PROF|1
26030100|80899538|542|GASU|2012-05-15|NULL|GRADUATE AST-G|1
26030100|80899538|542|GA09|2011-08-16|NULL|GRADUATE AST-G|1
18080000|83839340|521|FASU|2004-06-18|NULL|ASO SCHOLAR|1
34060300|88117630|184|CTSY|1996-01-03|NULL|CO CLIN AST PROF|1
29050400|81394221|1308|TA12|2009-08-03|NULL|ADMINISTRATIVE SERVICES, CRD 3|1
32060300|83803640|184|CTSY|2013-04-30|NULL|CO CLIN AST PROF|1
29200000|86566360|532|HOUS|2012-07-01|NULL|RESIDENT|1
23010000|83185890|1308|TA12|2007-09-21|NULL|ADMINISTRATIVE SERVICES, CRD 3|1
29141700|84485900|1701|TU2N|1992-11-16|NULL|CLINICAL SERVICE REP 3|1
30220000|89951619|532|HOUS|2012-07-01|NULL|RESIDENT|1
19030000|86404322|524|FASU|2006-05-16|NULL|ASO PROF|1
17020100|86610401|542|GA12|2012-08-16|NULL|GRADUATE AST-G|1
19050000|84154840|524|FASU|2004-06-18|NULL|ASO PROF|1
29110000|83892530|1501|CTSY|2004-04-29|NULL|AFFL RES ASO PROF|1
16120100|89841998|524|FA09|2012-08-16|NULL|ASO PROF|1
29090000|82399770|103|CTSY|2010-02-05|NULL|JNT AST PROF|1
60460000|88184020|128|CTSY|1961-01-01|NULL|AFFL PROF|1
18180000|85563828|1493|OPSE|2013-01-28|NULL|OPS LUMP SUM PAYMENT|1
29080500|88495920|1779|TA12|2011-02-04|NULL|FORENSIC INVESTIGATOR CRD 3|1
16660000|89520800|128|CTSY|2009-01-01|NULL|AFFL PROF|1
29150000|86914040|128|CTSY|2004-06-18|NULL|AFFL PROF|1
07950100|84635872|1488|STBW|2013-08-09|NULL|HS - RESIDENCE ASSISTANT|1
16060000|81594360|128|CTSY|2004-06-18|NULL|AFFL PROF|1
32060300|87851511|184|CTSY|2014-01-29|NULL|CO CLIN AST PROF|1
32060300|81632573|184|CTSY|2013-09-11|NULL|CO CLIN AST PROF|1
34060500|83690528|184|CTSY|2010-05-10|NULL|CO CLIN AST PROF|1
67010000|89979163|1493|OPSE|2004-10-08|NULL|OPS LUMP SUM PAYMENT|1
29140401|87181695|532|HOUS|2014-07-01|NULL|RESIDENT|1
28311403|86111893|532|VETM|2014-07-09|NULL|RESIDENT|1
30140000|85615818|532|HOUS|2014-07-01|NULL|RESIDENT|1
55170100|89514910|1132|TA12|1983-11-14|NULL|ADMINISTRATIVE SERVICES, CRD 1|1
33060000|83908945|542|GA12|2014-01-01|NULL|GRADUATE AST-G|1
29130000|80445680|524|FACM|2004-06-18|NULL|ASO PROF|1
17030100|89269842|530|FA09|2010-08-16|NULL|AST PROF|1
29141700|87351480|1132|TA12|1999-08-02|NULL|ADMINISTRATIVE SERVICES, CRD 1|1
34070000|81716740|143|CTSY|2000-01-01|NULL|AFFL CLIN ASO PROF|1
57140100|85039540|128|CTSY|2008-04-11|NULL|AFFL PROF|1
55090100|87911500|1595|TU2E|2000-10-20|NULL|LIBRARY ASSOCIATE 2|1
19030000|86404322|524|FA09|2005-08-16|NULL|ASO PROF|1
29080100|81404149|1020|TU2N|2012-11-05|NULL|MOTOR VEHICLE OPR|1
19020000|89498560|524|FA09|1984-08-10|NULL|ASO PROF|1
52033000|88496885|1493|OPSE|2014-02-14|NULL|OPS LUMP SUM PAYMENT|1
16520000|82459220|1558|FA12|1995-09-20|NULL|SR ASO IN|1
34060500|87969706|148|OF12|2013-02-22|NULL|ADJ CLIN ASO PROF|1
29050102|85993080|532|HOUS|2009-07-01|NULL|RESIDENT|1
29050105|81872702|1636|TU2N|2012-06-15|NULL|CODING REIMBURSE ANALYST 2|1
17200300|81137769|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
29120000|81178620|758|FACM|2007-09-01|NULL|PRG DIR & CLIN AST PROF|1
18050000|84341970|433|FA12|1984-08-10|NULL|AST IN|1
73050000|81298560|1116|US2N|1999-09-07|NULL|LAW ENFORCEMENT SERGEANT|1
34080103|84383948|532|HOUS|2013-07-01|NULL|RESIDENT|1
29260100|81127101|103|CTSY|2014-03-01|NULL|JNT AST PROF|1
29170000|85714636|752|FACM|2011-10-01|NULL|CHIEF & CLIN ASO PROF|1
28311404|82198448|532|VETM|2012-07-11|NULL|RESIDENT|1
03020000|85998141|1609|TA12|2013-03-01|NULL|ADMISSIONS, CRD 2|1
16320000|81337251|524|FA09|2005-08-16|NULL|ASO PROF|1
60330000|88441058|1227|TA12|2009-12-11|NULL|INFO/PUBLICATIONS SVCS, CRD 1|1
16800000|80561550|128|CTSY|2004-06-18|NULL|AFFL PROF|1
63300200|88048920|834|US2N|1986-08-25|NULL|FISCAL AST, SR|1
16800000|88198900|128|CTSY|2014-05-16|NULL|AFFL PROF|1
29040100|81868160|98|CTSY|2004-06-18|NULL|JNT ASO PROF|1
32020000|81514598|98|CTSY|2013-06-06|NULL|JNT ASO PROF|1
32060300|81853860|184|CTSY|2014-03-12|NULL|CO CLIN AST PROF|1
29040100|82598191|532|HOUS|2011-11-01|NULL|RESIDENT|1
30180000|81130935|532|HOUS|2012-07-01|NULL|RESIDENT|1
16940100|88859174|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
18180912|85498010|1493|OPSE|2014-01-15|NULL|OPS LUMP SUM PAYMENT|1
28100000|87358680|184|CTSY|2008-05-07|NULL|CO CLIN AST PROF|1
23010201|89298924|542|GA09|2012-08-01|NULL|GRADUATE AST-G|1
32060300|88842070|184|CTSY|2013-11-07|NULL|CO CLIN AST PROF|1
29080100|89416640|941|TU2E|1997-07-01|NULL|SCIENTIFIC RESEARCH MGR|1
32010000|81276209|1493|OPSE|2014-05-02|NULL|OPS LUMP SUM PAYMENT|1
60080000|86142983|530|FA12|2013-01-01|NULL|AST PROF|1
19090000|80763160|93|CTSY|2004-06-18|NULL|JNT PROF|1
60320000|89836959|524|FA12|2004-12-01|NULL|ASO PROF|1
16040100|89453229|524|FASU|2004-06-18|NULL|ASO PROF|1
52010000|83259200|834|TU2N|2004-04-06|NULL|FISCAL AST, SR|1
04050900|88990273|1493|OPSE|2014-05-09|NULL|OPS LUMP SUM PAYMENT|1
29290100|80710951|532|HOUS|2012-07-01|NULL|RESIDENT|1
16900000|88248850|93|CTSY|1979-01-01|NULL|JNT PROF|1
34130000|88913921|183|CTSY|2007-10-15|NULL|CO CLIN ASO PROF|1
28323200|88487683|532|VETM|2014-07-09|NULL|RESIDENT|1
29290100|89163969|532|HOUS|2014-07-01|NULL|RESIDENT|1
60070000|80078646|530|FA12|2010-08-01|NULL|AST PROF|1
34030000|81053240|395|FELL|2014-07-01|NULL|POSTDOC FELLOWSHIP|1
29280000|80480670|93|CTSY|2004-06-18|NULL|JNT PROF|1
13020100|89541854|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
29050600|82639312|1701|TU2N|2011-04-27|NULL|CLINICAL SERVICE REP 3|1
60260000|84414651|867|TU2N|2014-05-19|NULL|IT SPECIALIST|1
29050102|80264956|532|HOUS|2014-07-01|NULL|RESIDENT|1
16920100|85848921|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
16940100|85891769|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
63400300|88453290|1065|TU2N|1999-01-22|NULL|CUSTODIAL WORKER, SR|1
60100000|84177170|530|FA12|2007-04-06|NULL|AST PROF|1
60170000|84064710|128|CTSY|2004-06-18|NULL|AFFL PROF|1
32060300|88207660|184|CTSY|2005-12-05|NULL|CO CLIN AST PROF|1
71010000|85703950|1139|TA12|1984-05-16|NULL|ENVIRON HLTH & SAFETY, CRD 3|1
29130000|84065790|183|CTSY|2014-07-01|NULL|CO CLIN ASO PROF|1
34060500|86248610|148|OF12|2000-01-01|NULL|ADJ CLIN ASO PROF|1
30070000|81869989|532|HOUS|2013-07-01|NULL|RESIDENT|1
30050000|83948008|532|HOUS|2011-07-01|NULL|RESIDENT|1
29080100|88889980|532|HOUS|2010-07-01|NULL|RESIDENT|1
24010300|86033770|128|CTSY|2004-06-18|NULL|AFFL PROF|1
35010800|83804790|804|TU2N|2001-07-30|NULL|SECRETARY|1
60090000|80149969|530|FA12|2013-05-01|NULL|AST PROF|1
11060100|88949280|1628|TA12|1994-08-23|NULL|RESEARCH ADM 2|1
67010000|87161571|1493|OPSE|2004-09-20|NULL|OPS LUMP SUM PAYMENT|1
29080100|80240580|429|FA12|1987-12-28|NULL|ASO IN|1
29080100|82744910|532|HOUS|2012-07-01|NULL|RESIDENT|1
28309000|81063181|1425|TA12|2005-12-12|NULL|MEDICAL/HLTH ADMIN, AST DIR 4|1
19090000|89786381|530|FA09|2013-08-16|NULL|AST PROF|1
19090000|82921919|524|FA09|2004-03-17|NULL|ASO PROF|1
52010000|85798490|524|OF12|2005-11-04|NULL|ASO PROF|1
03010300|87101458|1719|TA12|2006-08-01|NULL|Vice President & Aso Provost|1
34170200|89995933|184|CTSY|2009-01-05|NULL|CO CLIN AST PROF|1
60100000|83672470|128|CTSY|2010-08-01|NULL|AFFL PROF|1
15020100|87902480|1493|STAS|2013-05-06|NULL|OPS LUMP SUM PAYMENT|1
60050000|80093000|722|CTSY|2000-01-01|NULL|CO AST IN|1
65010000|82109820|1628|TA12|2013-01-28|NULL|RESEARCH ADM 2|1
05110200|86986730|1493|OPSE|2005-01-05|NULL|OPS LUMP SUM PAYMENT|1
17080100|88360970|524|FA09|1998-08-07|NULL|ASO PROF|1
30180000|88327859|184|CTSY|2009-07-01|NULL|CO CLIN AST PROF|1
19010800|85703760|1306|TA12|2004-10-05|NULL|ACCOUNTING, CRD 4|1
19340100|83452484|530|FASU|2014-05-16|NULL|AST PROF|1
23020000|85163720|817|TU2N|1988-04-28|NULL|OFFICE AST|1
29110000|82932500|93|CTSY|2004-06-18|NULL|JNT PROF|1
29290000|89268988|184|CTSY|2008-01-01|NULL|CO CLIN AST PROF|1
63400300|89618864|1065|TU2N|2010-03-19|NULL|CUSTODIAL WORKER, SR|1
32060300|89092529|184|CTSY|2014-05-15|NULL|CO CLIN AST PROF|1
36020000|88886921|66|OF12|2013-07-09|NULL|ADJ AST PROF|1
32080400|80902470|1493|OPSE|2010-04-02|NULL|OPS LUMP SUM PAYMENT|1
23010201|83834979|542|GA09|2013-08-16|NULL|GRADUATE AST-G|1
13030000|86705985|66|OF09|2013-10-11|NULL|ADJ AST PROF|1
18180900|85581341|1493|OPSE|2014-02-03|NULL|OPS LUMP SUM PAYMENT|1
29120000|89839495|532|HOUS|2013-07-01|NULL|RESIDENT|1
30090000|81425411|532|HOUS|2013-07-01|NULL|RESIDENT|1
16380100|86396400|524|FA09|2001-08-10|NULL|ASO PROF|1
15060000|83927890|98|CTSY|2004-06-18|NULL|JNT ASO PROF|1
29092500|84191829|1699|TU2N|2009-06-15|NULL|CLINICAL SERVICE REP 1|1
24010100|86179553|834|TU2N|2008-11-24|NULL|FISCAL AST, SR|1
29080100|89000030|532|HOUS|2011-07-01|NULL|RESIDENT|1
29310100|87738921|403|FA12|2013-07-01|NULL|AST PRG DIR & AST PROF|1
63520300|86174330|1052|TU2N|2005-05-23|NULL|MAINTENANCE MECHANIC|1
29240000|84808900|1501|CTSY|2004-06-18|NULL|AFFL RES ASO PROF|1
32060300|84813931|184|CTSY|2014-01-08|NULL|CO CLIN AST PROF|1
32080200|85547173|1493|OPSE|2010-03-31|NULL|OPS LUMP SUM PAYMENT|1
15020000|83419980|524|FASU|2009-07-01|NULL|ASO PROF|1
34030000|81053240|395|FELL|2014-07-01|NULL|POSTDOC FELLOWSHIP|1
57140100|85910020|128|CTSY|2004-06-18|NULL|AFFL PROF|1
29210000|81597173|532|HOUS|2013-07-01|NULL|RESIDENT|1
33060000|85176664|792|FA12|2010-07-01|NULL|CLIN LECTURER|1
